gene,log2FoldChange,t_statistic,p_value,p_adjusted,q_value,significant,significant_fdr
PPP1R12C,-0.24358242071707537,-1.9646776229183698,0.06164724040053769,1.0,0.44437959684806777,False,False
PPP1R13B,0.1419063733759769,1.1575142320325194,0.26686454048815444,1.0,0.695147865305657,False,False
PPP1R13L,0.16200196954421653,0.5472295687172308,0.5899178558373783,1.0,0.8787495995092035,False,False
PPP1R14A,-0.476039358581394,-1.672012884306245,0.10851599160695546,1.0,0.5311400576386535,False,False
PPP1R14B,0.6104820412617809,2.9149178084418996,0.009960630505947594,1.0,0.24608636716203117,False,False
PPP1R14C,-0.3747539290736528,-0.5113449172323793,0.6188275576609465,1.0,0.890040811402299,False,False
PPP1R14D,0.03084751500973315,0.138733562013337,0.8911482395473376,1.0,0.9735274321826264,False,False
PPP1R15A,-0.3385976218044444,-1.3645767916258404,0.20133597558404012,1.0,0.6357531191205712,False,False
PPP1R15B,0.17412890431900507,0.8690086968671625,0.4011643548510713,1.0,0.7903509374228067,False,False
PPP1R16A,0.23819442895198506,1.592063767059574,0.13281619162333877,1.0,0.561172966903671,False,False
PPP1R16B,-0.11352128980334975,-0.834917259142501,0.4192161271188829,1.0,0.7992941246815237,False,False
PPP1R17,0.4471377636816021,0.8957549450686876,0.3815307227137713,1.0,0.7770033033597514,False,False
PPP1R18,0.32341485293730177,1.0348552238748852,0.3185058756549658,1.0,0.7351889416237882,False,False
PPP1R1A,-0.34768123955511854,-1.3876070980702497,0.19201546542328327,1.0,0.6280644476230309,False,False
PPP1R1B,0.15292203345429378,0.4829538581498188,0.6375093255994192,1.0,0.8975866021630132,False,False
PPP1R1C,0.5294418654383479,2.244684791821648,0.03473864511400687,1.0,0.36109108072135937,False,False
PPP1R2,-0.4634258027988931,-2.9053868074467926,0.010855042236308596,1.0,0.25549202228558465,False,False
PPP1R21,-0.19821933800432667,-2.0417553341617567,0.05437448917010497,1.0,0.4252772161692287,False,False
PPP1R26,0.13159977313067017,1.0415511749862942,0.3165334806632464,1.0,0.7333105192673944,False,False
PPP1R26-AS1,-0.01764855338410909,-0.04199634222096844,0.9669332475121348,1.0,0.9901082225612351,False,False
PPP1R27,-0.18368708277322288,-0.5732184875141583,0.5737544389283683,1.0,0.8713733659037889,False,False
PPP1R2P9,-0.4913348726817228,-1.9355020075519136,0.07152022793818898,1.0,0.4661160697418627,False,False
PPP1R32,0.23906217775018135,0.7352946140151417,0.469719883017136,1.0,0.8244608136280179,False,False
PPP1R35,-0.1019106233347058,-1.0085748120415878,0.3237012717250934,1.0,0.738824930702707,False,False
PPP1R36,-0.4976419141953077,-1.7875272111540885,0.08737873674825973,1.0,0.49977399585568166,False,False
PPP1R37,0.09239008448392205,0.42321331418318775,0.6773202058134774,1.0,0.9132211109322972,False,False
PPP1R3A,0.7474891417767033,1.1261727338105894,0.27838033122988776,1.0,0.7021079128902108,False,False
PPP1R3B,0.15161467543070284,0.586813675673388,0.5648262449072181,1.0,0.8660084010658096,False,False
PPP1R3C,0.18360501760951387,0.6776693146986256,0.5049686143112293,1.0,0.8440289146604012,False,False
PPP1R3D,-0.11854449376267695,-0.9199618658857287,0.3709718939838857,1.0,0.7708105710658666,False,False
PPP1R3E,0.3219318262753168,2.70621990856384,0.017164835319637764,1.0,0.29346695089483327,False,False
PPP1R3F,0.023788977982260207,0.19099007519433708,0.8505484807922414,1.0,0.9626063013063256,False,False
PPP1R7,-0.19738631129255246,-1.76251861670893,0.10463624030352511,1.0,0.5254917894312955,False,False
PPP1R8,0.07232637457678681,0.7234596164426301,0.4836392735984719,1.0,0.8316208997943325,False,False
PPP1R9A,0.21294057243863485,1.4874284031184277,0.15628456475378297,1.0,0.5917009660029572,False,False
PPP1R9B,0.1484995091723853,0.8345395559248392,0.41437919267451356,1.0,0.7968604742467017,False,False
PPP2CA,-0.17110553349517232,-1.0068102500462246,0.3320972400494511,1.0,0.7451678536675488,False,False
PPP2CB,0.004066861267601141,0.06169246460607901,0.9518338560249286,1.0,0.9875707418240713,False,False
PPP2R1A,-0.25075865083190685,-1.5559397866876843,0.13677271012430153,1.0,0.5684963301892996,False,False
PPP2R1B,0.1953700252682422,1.1243410036269876,0.28307987694610165,1.0,0.7062032921883383,False,False
PPP2R2A,-0.17392950436298005,-1.2314270203444488,0.2477548358951996,1.0,0.6805655741425899,False,False
PPP2R2B,-0.3401905123277338,-2.250838130425616,0.035977224409292616,1.0,0.36295433946740774,False,False
PPP2R2C,-0.24259955261994648,-1.3923537854695311,0.18441981370722457,1.0,0.6211239366463113,False,False
PPP2R2D,0.16814108745578604,1.222023154794245,0.23917104904816083,1.0,0.6733566152511511,False,False
PPP2R3A,-0.46699210571021776,-2.329863127946515,0.03359872285646739,1.0,0.3566972442973573,False,False
PPP2R3B,0.11894747709213593,0.5168261499881494,0.6111426957803183,1.0,0.8873212039750575,False,False
PPP2R3C,0.17564992356039433,1.8927930242187285,0.07346395761139182,1.0,0.47130410013039403,False,False
PPP2R5A,0.22747667740901178,1.492169140338786,0.1531523547702348,1.0,0.5897547130992772,False,False
PPP2R5B,-0.1023425059458285,-0.7385093133089632,0.47582177560134065,1.0,0.8270959247287373,False,False
PPP2R5C,-0.06760935826438352,-0.9818371288445437,0.342032185642628,1.0,0.7533574183159003,False,False
PPP2R5D,-0.20123390977449862,-1.7025654411679176,0.10218443819137608,1.0,0.5225536214730244,False,False
PPP2R5E,-0.06744624724833503,-0.6868851401627095,0.5027207184398186,1.0,0.8439600691439586,False,False
PPP3CA,0.26690589896828953,1.486860933060615,0.15126751479859055,1.0,0.5872264067191871,False,False
PPP3CB,-0.11036006224160921,-0.43893247559837834,0.6667105881854681,1.0,0.907892369772822,False,False
PPP3CB-AS1,-0.44737613409179344,-1.8786535315209167,0.07484943699675559,1.0,0.4749799554991427,False,False
PPP3CC,-0.04431171751808538,-0.4322080735902811,0.6704841229157955,1.0,0.909591877499892,False,False
PPP3R1,0.24852689883351875,1.0844831276841151,0.3024115281835842,1.0,0.7231029700779192,False,False
PPP3R2,0.09558686065709887,0.19168442922006618,0.8498334105976606,1.0,0.9624006955218387,False,False
PPP4C,-0.13390935430575368,-0.4088624174648311,0.6878450824731133,1.0,0.9163247972145812,False,False
PPP4R1,0.057134041295269,0.5824370735834472,0.567829168999768,1.0,0.8679154706622518,False,False
PPP4R1L,0.06857564970959062,0.3190068674504966,0.7527037166905535,1.0,0.9366548132798778,False,False
PPP4R2,0.5333839356623837,3.8608951858980496,0.0012545736038261255,1.0,0.1296930398355303,False,False
PPP4R3A,0.3610840189244371,2.8076941858867417,0.011103770770218143,1.0,0.25789791813006924,False,False
PPP4R3B,0.16351065794296282,2.2966178083238775,0.03623486636492068,1.0,0.36298301150225826,False,False
PPP4R3CP,-0.3545992226624813,-0.432893464590195,0.6710520565411532,1.0,0.9098662853945347,False,False
PPP4R4,-0.5368796619836367,-1.9380665484549244,0.06655641625462691,1.0,0.45522962803084743,False,False
PPP5C,-0.09224097147960553,-0.5424335990082567,0.5938392077961768,1.0,0.8805418262566346,False,False
PPP5D1,-0.13847569903229395,-0.9688578625994843,0.3427293645869948,1.0,0.7534267018429335,False,False
PPP6C,-0.012924150310199778,-0.16493493290381037,0.8709259243460103,1.0,0.968493540191965,False,False
PPP6R1,0.023570026096080277,0.22747464385570546,0.8226277564671194,1.0,0.9548214953935473,False,False
PPP6R2,0.06112486222517255,0.5147208247662859,0.6152079010681151,1.0,0.8891843092069048,False,False
PPP6R3,0.09689811482357946,1.297654401992687,0.21247670647043987,1.0,0.6463669417224326,False,False
PPRC1,0.1642524942165844,0.8076740728945683,0.43252885443319683,1.0,0.806560294404838,False,False
PPT1,0.029292461924596225,0.2605828911826587,0.7977939108678976,1.0,0.9473265870549962,False,False
PPT2-EGFL8,0.19986820903428537,0.9584388417922971,0.350127832051436,1.0,0.7574067375109286,False,False
PPTC7,-0.10538773102190468,-0.41190420743935413,0.6870396167785322,1.0,0.9160113703633042,False,False
PPWD1,0.07855950551345359,0.5190120861217703,0.6116849193750161,1.0,0.8876338682041081,False,False
PPY,0.00010322702784737459,0.0001581664896269979,0.9998762584058888,1.0,0.9999223186720766,False,False
PPY2P,0.39207679993685174,0.6764143561361693,0.5074402864656916,1.0,0.8449330242601407,False,False
PQBP1,-0.03636077113913583,-0.33779104337840715,0.7397687626366254,1.0,0.932624536738239,False,False
PQLC1,-0.013992182765909966,-0.12962411257612363,0.8985329845816035,1.0,0.9748541666188286,False,False
PQLC2,-0.009966524985156155,-0.06772143440585109,0.946994218114701,1.0,0.9864575243665427,False,False
PQLC2L,0.13215943680318532,0.3620331272803125,0.7206920458999987,1.0,0.9255964989522445,False,False
PQLC3,-0.09576818786124086,-0.5971210091599201,0.5565199828241825,1.0,0.8625161049854605,False,False
PRAC1,0.5171946662009659,0.763356660914545,0.45962257876599383,1.0,0.8198132086460406,False,False
PRADC1,-0.0017221455832379107,-0.014123659830202756,0.9888550800326635,1.0,0.9967252870969576,False,False
PRAF2,-0.30939009443788734,-2.7240526391213638,0.012577558430880922,1.0,0.2644572353511521,False,False
PRAM1,0.1731976160217812,0.29115655405251345,0.774385643714197,1.0,0.9422227294805238,False,False
PRAME,-0.020482234356573148,-0.0415852345097615,0.9672331463155125,1.0,0.9901082225612351,False,False
PRAMEF10,-1.275475312873302,-2.33530315362405,0.030687473076590383,1.0,0.3461450144560688,False,False
PRAMEF11,-0.04202589810949586,-0.08681240877538883,0.9323627207187939,1.0,0.9816986276110339,False,False
PRAMEF12,-0.10282359090714221,-0.20192552240619221,0.8417508942832058,1.0,0.9598282215501612,False,False
PRAMEF2,0.11126527861965751,0.21715402017404234,0.8306524209170437,1.0,0.9567398878230106,False,False
PRAP1,0.4690516363507973,1.1790094871294126,0.25282828509887645,1.0,0.6846952598864231,False,False
PRB1,0.14991046205861824,0.5522140739018208,0.5893272535157239,1.0,0.8785924788300963,False,False
PRB3,0.27197059297712434,0.6128285372256791,0.5488564954893624,1.0,0.8599475821946286,False,False
PRB4,0.3234809541098196,0.7694757379931549,0.4587033191275939,1.0,0.8192155114856934,False,False
PRC1,-0.4959821534368496,-1.3213384309681373,0.19938404196403706,1.0,0.6340787436576942,False,False
PRCAT47,0.3210495125353283,0.6716258725879255,0.510714791323124,1.0,0.8463807830838187,False,False
PRCC,-0.21462630734710864,-2.395017350560161,0.02516120153540358,1.0,0.32673408969674034,False,False
PRCD,-0.042519027711370505,-0.18734944803280032,0.8538712629609744,1.0,0.9635858054534017,False,False
PRCP,0.13209671301855241,1.0323322169919742,0.3126685107725996,1.0,0.7308139633227785,False,False
PRDM1,0.1503045209278282,0.4693532535450818,0.6459261002522294,1.0,0.9003152302006837,False,False
PRDM10,0.20704063816528162,1.1583401102886812,0.2628442605735616,1.0,0.6917088416472128,False,False
PRDM11,-0.0061868059529794905,-0.042956420673276756,0.9663720569718733,1.0,0.9901082225612351,False,False
PRDM12,0.38623082079779625,0.5867975936433478,0.5676788361344742,1.0,0.8678325018348627,False,False
PRDM13,0.6127361080977136,1.1655991848897758,0.25978463328936713,1.0,0.6895509462076546,False,False
PRDM14,-0.2489082504983413,-0.5110797796174051,0.6174938567580194,1.0,0.8898506844081545,False,False
PRDM15,0.10279624211239824,0.7420407409686223,0.46835155173502685,1.0,0.8241406563139185,False,False
PRDM16,0.017622909666004993,0.07261326959299882,0.943046892568312,1.0,0.9854442835506853,False,False
PRDM2,0.1324803002105357,1.785187188970322,0.09586423538153656,1.0,0.5149420141517719,False,False
PRDM4,-0.021581426100193646,-0.18031109098087764,0.8593189368545495,1.0,0.9643921029051308,False,False
PRDM5,0.16818922309366435,1.0364033931948557,0.31414627005756685,1.0,0.7315813534305641,False,False
PRDM6,0.32801284898605587,3.0541880208348986,0.006754867190326161,1.0,0.21395319639475627,False,False
PRDM7,-0.9075026568653491,-1.641157855022106,0.13168759222508952,1.0,0.5595723059201897,False,False
PRDM8,-0.42080315138252056,-0.9635642199119142,0.34813821131470624,1.0,0.7569844180119149,False,False
PRDM9,0.4866564689987083,1.4178355876891882,0.1699144303900796,1.0,0.6063903286763502,False,False
PRDX1,-0.04572791549136923,-0.4489651924101853,0.6580357523422006,1.0,0.9052763071698203,False,False
PRDX2,-0.25059323018986923,-1.4214248204737903,0.17652300451265565,1.0,0.611520069574579,False,False
PRDX3,-0.09247228843916133,-0.5071017440603617,0.6190422179292371,1.0,0.890040811402299,False,False
PRDX4,-0.05850040004905033,-0.5980515371642202,0.5580779228040699,1.0,0.8632907893862867,False,False
PRDX5,-0.04460885917483459,-0.20753151299641134,0.8388268610883409,1.0,0.9592658633663034,False,False
PRDX6,0.029008484808510815,0.18018434170002312,0.8585922086344674,1.0,0.96411204972046,False,False
PREB,0.10597295926789663,0.8560170839517736,0.40397462951260044,1.0,0.791648784265124,False,False
PRELID1,-0.033044314021509535,-0.37287997087905417,0.714741298298349,1.0,0.924360708016136,False,False
PRELID2,0.15042857060124337,0.927246180192984,0.368517658450575,1.0,0.7690836345471029,False,False
PRELID3A,0.3165674692968752,0.9234265055624055,0.37677941721613295,1.0,0.774794389347829,False,False
PRELID3B,-0.18224858607182792,-1.2981026457314961,0.21402372923939325,1.0,0.6466584743295738,False,False
PRELP,0.4792543142908423,1.8033174240008012,0.09006460890067146,1.0,0.503335675437402,False,False
PREP,0.10470680365047524,0.7609856866662511,0.45886655008678734,1.0,0.8192155114856934,False,False
PREPL,-0.1523483823648366,-0.8035237145888234,0.4324605188360196,1.0,0.806560294404838,False,False
PREX1,0.4492792791892377,1.9217994551999904,0.07908626679614547,1.0,0.48271120799423145,False,False
PREX2,0.016757543835824507,0.10675592767495452,0.9159235836367166,1.0,0.9783254323535727,False,False
PRF1,0.07583563862866072,0.3281756597371597,0.749224949259804,1.0,0.9352850318241228,False,False
PRG2,0.09002962146086402,0.18963437498062535,0.8526126888072553,1.0,0.9632269390776802,False,False
PRG3,0.12916368870942208,0.21372529502763316,0.8336284915509441,1.0,0.9575270649130301,False,False
PRG4,0.1263594477643153,0.19894105508265522,0.844095882905526,1.0,0.9609018353944666,False,False
PRH1-PRR4,-0.14613594662433282,-0.7236734022737842,0.48177196175667175,1.0,0.8305239035794161,False,False
PRICKLE1,-0.010756745428805559,-0.04568347002876404,0.9640503587244061,1.0,0.989847830423173,False,False
PRICKLE2,-0.136124909181218,-0.920329600365987,0.3669597398620938,1.0,0.7675531167100349,False,False
PRICKLE2-AS3,0.9473917641449972,1.6580738875996501,0.11824434708301582,1.0,0.5417827207313614,False,False
PRICKLE3,-0.04691014096222812,-0.14218217818955664,0.888175166414945,1.0,0.9727836331833443,False,False
PRIM1,0.5163805798657535,1.8919930498128676,0.08917152595216747,1.0,0.5026259787500541,False,False
PRIM2,0.6271334362419925,2.0853766331220176,0.058972529638399065,1.0,0.4374010054554247,False,False
PRIM2B,0.1158273465910038,0.4658370292533695,0.6464045568732845,1.0,0.900572350457626,False,False
PRIMA1,-0.064562420594239,-0.37493543320540923,0.7114412560234361,1.0,0.9227867710203849,False,False
PRIMPOL,0.04721524051585746,0.39005051961980697,0.7001914336258304,1.0,0.9200007428729009,False,False
PRINS,-0.017144142052277545,-0.07504813285354889,0.9409890221620815,1.0,0.9845320861680692,False,False
PRKAA1,-0.16529682175294003,-1.2971785819453598,0.21382117922585148,1.0,0.6464067095755996,False,False
PRKAA2,-0.12995202291153163,-1.081860420791749,0.2909439583887817,1.0,0.7136032530405673,False,False
PRKAB1,-0.1494818262656743,-1.0151274662027732,0.3259382211965818,1.0,0.7410690806633948,False,False
PRKAB2,0.04455159308733769,0.3646046932134559,0.7208132300560434,1.0,0.9255964989522445,False,False
PRKACA,-0.15649973660648087,-0.8456711662692304,0.41583167000242977,1.0,0.7976189059795361,False,False
PRKACB,-0.02264516342945555,-0.20338196722408894,0.8415449992930136,1.0,0.9598282215501612,False,False
PRKACG,-0.18400018838264787,-0.2611611729708021,0.7979788228277738,1.0,0.9473265870549962,False,False
PRKAG1,-0.23969497873156076,-1.7897986950035152,0.08773066207529971,1.0,0.5004059230143671,False,False
PRKAG2,-0.3689852530524069,-2.5098045462177487,0.021631189167749976,1.0,0.3106429651983376,False,False
PRKAG2-AS1,0.16665441779773804,0.41271310840627673,0.6864201798034062,1.0,0.9160113703633042,False,False
PRKAG3,-0.4719715924115899,-1.2421628568649918,0.2298288727114451,1.0,0.6640962328886945,False,False
PRKAR1A,-0.19383213862729853,-1.6148104488733572,0.12909880380514988,1.0,0.5562666177362973,False,False
PRKAR1AP1,0.5117481180032968,0.9146073180926,0.37432767824530827,1.0,0.7736470344810207,False,False
PRKAR1B,-0.5841596238848341,-2.08761695058398,0.05013327590965337,1.0,0.4136570304216257,False,False
PRKAR2A,-0.14756244892870285,-1.7218089165154078,0.10917084086903873,1.0,0.5319303670144392,False,False
PRKAR2B,-0.9903507293094762,-2.7260869880675735,0.02014714625379279,1.0,0.3048708530398111,False,False
PRKCA,-0.17695342761087574,-1.1043950612398752,0.2849466564051685,1.0,0.7082339876377843,False,False
PRKCA-AS1,0.4437156242919045,0.8188568634902844,0.4249357781960867,1.0,0.8022266384333101,False,False
PRKCB,-0.16337334897009015,-1.0065877905500753,0.32957264216619137,1.0,0.7435679746294523,False,False
PRKCD,0.0883788967540049,0.16001029952076992,0.874727147022451,1.0,0.9694431097973447,False,False
PRKCDBP,-0.4659045104303008,-1.726176763459038,0.10355671444437647,1.0,0.5239982048514974,False,False
PRKCE,0.4332599434998601,2.3578089916250735,0.027338151641611925,1.0,0.3341688817498611,False,False
